# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Sep 21 19:02:55 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.1
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# Attention: photometry includes extinction of Av=0.001, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 8.80000 2.5582370758 2.5864522457    2.556  2.592  3.6284  1.720    3  0.000  0.373     7.01     4.84     3.55     2.62     2.14  4    -1e-30      0.00 6.628e-01 3.171e-01 2.241e-03 3.150e-03 8.001e-03 -1.000 2.010e-02 -1.709 -1.450 -0.752 -0.702 -2.241
0.02 0.14251 8.80000 2.5584108829 2.5864565372    2.556  2.614  3.6268  1.691    3  0.000  0.373     7.41     5.09     3.73     2.76     2.25  4    -1e-30      0.00 6.627e-01 3.172e-01 2.241e-03 3.152e-03 7.999e-03 -1.000 2.010e-02 -1.765 -1.496 -0.792 -0.742 -2.291
0.02 0.14251 8.80000 2.5585043430 2.5864586830    2.557  2.599  3.6279  1.710    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.729 -1.466 -0.766 -0.716 -2.259
0.02 0.14251 8.80000 2.5586259365 2.5864615440    2.557  2.573  3.6301  1.745    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.662 -1.412 -0.719 -0.670 -2.199
0.02 0.14251 8.80000 2.5587942600 2.5864655972    2.557  2.538  3.6330  1.791    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.575 -1.340 -0.657 -0.607 -2.121
0.02 0.14251 8.80000 2.5589764118 2.5864701271    2.557  2.508  3.6353  1.831    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.501 -1.277 -0.602 -0.552 -2.053
0.02 0.14251 8.80000 2.5591919422 2.5864753723    2.557  2.475  3.6380  1.874    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.419 -1.209 -0.543 -0.493 -1.979
0.02 0.14251 8.80000 2.5594279766 2.5864808559    2.557  2.441  3.6407  1.919    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.334 -1.138 -0.481 -0.432 -1.901
0.02 0.14251 8.80000 2.5596868992 2.5864872932    2.558  2.407  3.6436  1.965    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.999e-03 -1.000 2.010e-02 -1.247 -1.064 -0.417 -0.368 -1.821
0.02 0.14251 8.80000 2.5599739552 2.5864942074    2.558  2.370  3.6465  2.014    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -1.154 -0.985 -0.347 -0.299 -1.734
0.02 0.14251 8.80000 2.5602879524 2.5865015984    2.558  2.328  3.6498  2.069    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -1.049 -0.896 -0.271 -0.223 -1.636
0.02 0.14251 8.80000 2.5606081486 2.5865094662    2.559  2.283  3.6534  2.128    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -0.938 -0.800 -0.188 -0.140 -1.531
0.02 0.14251 8.80000 2.5609214306 2.5865168571    2.559  2.239  3.6568  2.186    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -0.829 -0.705 -0.104 -0.057 -1.427
0.02 0.14251 8.80000 2.5612385273 2.5865244865    2.559  2.196  3.6602  2.242    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -0.721 -0.611 -0.023 0.024 -1.325
0.02 0.14251 8.80000 2.5615673065 2.5865325928    2.560  2.155  3.6635  2.297    4  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -0.617 -0.519 0.058 0.104 -1.225
0.02 0.14251 8.80000 2.5619239807 2.5865411758    2.560  2.113  3.6667  2.352    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.153e-03 7.998e-03 -1.000 2.010e-02 -0.513 -0.428 0.139 0.184 -1.126
0.02 0.14251 8.80000 2.5623238087 2.5865507126    2.560  2.072  3.6699  2.406    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.154e-03 7.998e-03 -1.000 2.010e-02 -0.411 -0.338 0.218 0.263 -1.027
0.02 0.14251 8.80000 2.5627789497 2.5865616798    2.561  2.032  3.6731  2.459    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.154e-03 7.998e-03 -1.000 2.010e-02 -0.310 -0.248 0.299 0.343 -0.929
0.02 0.14251 8.80000 2.5633060932 2.5865743160    2.561  1.992  3.6763  2.511    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.154e-03 7.998e-03 -1.000 2.010e-02 -0.211 -0.160 0.376 0.420 -0.833
0.02 0.14251 8.80000 2.5641055107 2.5865933895    2.562  1.945  3.6801  2.575    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.154e-03 7.997e-03 -1.000 2.010e-02 -0.091 -0.054 0.472 0.515 -0.719
0.02 0.14251 8.80000 2.5651586056 2.5866186619    2.563  1.899  3.6840  2.636    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.154e-03 7.997e-03 -1.000 2.010e-02 0.023 0.048 0.564 0.607 -0.609
0.02 0.14251 8.80000 2.5664713383 2.5866501331    2.565  1.862  3.6876  2.688    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.155e-03 7.997e-03 -1.000 2.010e-02 0.116 0.130 0.636 0.679 -0.519
0.02 0.14251 8.80000 2.5690004826 2.5867106915    2.567  1.825  3.6919  2.742    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.156e-03 7.996e-03 -1.000 2.010e-02 0.207 0.207 0.703 0.745 -0.432
0.02 0.14251 8.80000 2.5704262257 2.5867447853    2.568  1.814  3.6934  2.759    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.627e-01 3.172e-01 2.240e-03 3.156e-03 7.996e-03 -1.000 2.010e-02 0.235 0.232 0.724 0.765 -0.404
0.02 0.14251 8.80000 2.6013250351 2.5874722004    2.600  1.856  3.6929  2.720    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.626e-01 3.173e-01 2.239e-03 3.165e-03 7.987e-03 -1.000 2.010e-02 0.129 0.127 0.620 0.661 -0.510
0.02 0.14251 8.80000 2.6338145733 2.5882160664    2.632  1.902  3.6927  2.679    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.624e-01 3.175e-01 2.238e-03 3.174e-03 7.978e-03 -1.000 2.010e-02 0.015 0.014 0.507 0.549 -0.624
0.02 0.14251 8.80000 2.6598417759 2.5887966156    2.658  1.941  3.6921  2.642    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.623e-01 3.176e-01 2.238e-03 3.181e-03 7.971e-03 -1.000 2.010e-02 -0.083 -0.082 0.413 0.454 -0.721
0.02 0.14251 8.80000 2.6819319725 2.5892794132    2.680  1.975  3.6912  2.607    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.622e-01 3.177e-01 2.237e-03 3.187e-03 7.965e-03 -1.000 2.010e-02 -0.169 -0.166 0.332 0.373 -0.806
0.02 0.14251 8.80000 2.7051625252 2.5897774696    2.704  2.013  3.6896  2.568    5  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.622e-01 3.177e-01 2.237e-03 3.194e-03 7.959e-03 -1.000 2.010e-02 -0.261 -0.254 0.247 0.289 -0.898
0.02 0.14251 8.80000 2.7058086395 2.5897910595    2.704  2.014  3.6895  2.566    5  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.622e-01 3.177e-01 2.237e-03 3.194e-03 7.959e-03 -1.000 2.010e-02 -0.264 -0.256 0.245 0.287 -0.900
0.02 0.14251 8.80000 2.7217876911 2.5901277065    2.720  2.047  3.6865  2.524    5  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.198e-03 7.955e-03 -1.000 2.010e-02 -0.347 -0.330 0.179 0.222 -0.980
0.02 0.14251 8.80000 2.7329206467 2.5903596878    2.731  2.072  3.6841  2.491    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.200e-03 7.953e-03 -1.000 2.010e-02 -0.410 -0.385 0.130 0.173 -1.041
0.02 0.14251 8.80000 2.7397782803 2.5905013084    2.738  2.105  3.6800  2.443    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.201e-03 7.951e-03 -1.000 2.010e-02 -0.492 -0.455 0.073 0.116 -1.120
0.02 0.14251 8.80000 2.7421066761 2.5905492306    2.741  2.138  3.6761  2.394    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.575 -0.524 0.015 0.059 -1.199
0.02 0.14251 8.80000 2.7430996895 2.5905697346    2.742  2.176  3.6720  2.340    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.670 -0.605 -0.054 -0.009 -1.290
0.02 0.14251 8.80000 2.7435581684 2.5905790329    2.742  2.224  3.6673  2.273    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.790 -0.708 -0.142 -0.096 -1.405
0.02 0.14251 8.80000 2.7437224388 2.5905826092    2.742  2.265  3.6636  2.217    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.893 -0.797 -0.218 -0.172 -1.502
0.02 0.14251 8.80000 2.7437913418 2.5905840397    2.742  2.292  3.6612  2.181    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.961 -0.855 -0.268 -0.222 -1.567
0.02 0.14251 8.80000 2.7438025475 2.5905840397    2.742  2.299  3.6605  2.171    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -0.978 -0.870 -0.282 -0.235 -1.584
0.02 0.14251 8.80000 2.7438728809 2.5905857086    2.742  2.343  3.6568  2.112    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -1.088 -0.965 -0.363 -0.316 -1.688
0.02 0.14251 8.80000 2.7439398766 2.5905869007    2.742  2.380  3.6537  2.063    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.951e-03 -1.000 2.010e-02 -1.179 -1.042 -0.430 -0.382 -1.773
0.02 0.14251 8.80000 2.7441303730 2.5905909538    2.743  2.391  3.6529  2.049    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.950e-03 -1.000 2.010e-02 -1.207 -1.067 -0.451 -0.404 -1.800
0.02 0.14251 8.80000 2.7443959713 2.5905964375    2.743  2.353  3.6561  2.099    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.202e-03 7.950e-03 -1.000 2.010e-02 -1.113 -0.986 -0.382 -0.335 -1.711
0.02 0.14251 8.80000 2.7461833954 2.5906329155    2.745  2.337  3.6573  2.121    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.950e-03 -1.000 2.010e-02 -1.073 -0.951 -0.352 -0.305 -1.673
0.02 0.14251 8.80000 2.7471640110 2.5906531811    2.746  2.363  3.6551  2.086    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.950e-03 -1.000 2.010e-02 -1.137 -1.006 -0.399 -0.351 -1.734
0.02 0.14251 8.80000 2.7480030060 2.5906703472    2.746  2.394  3.6524  2.044    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.950e-03 -1.000 2.010e-02 -1.216 -1.074 -0.457 -0.410 -1.808
0.02 0.14251 8.80000 2.7488267422 2.5906870365    2.747  2.431  3.6493  1.995    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.950e-03 -1.000 2.010e-02 -1.309 -1.153 -0.525 -0.477 -1.895
0.02 0.14251 8.80000 2.7495572567 2.5907020569    2.748  2.469  3.6462  1.945    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.949e-03 -1.000 2.010e-02 -1.401 -1.231 -0.593 -0.545 -1.981
0.02 0.14251 8.80000 2.7502250671 2.5907156467    2.749  2.506  3.6431  1.895    7  0.000  0.375     4.96     3.59     2.67     1.96     1.60  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.949e-03 -1.000 2.010e-02 -1.496 -1.312 -0.663 -0.614 -2.069
0.02 0.14251 8.80000 2.7508275509 2.5907280445    2.749  2.545  3.6398  1.843    7  0.000  0.375     5.49     3.94     2.92     2.15     1.75  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.203e-03 7.949e-03 -1.000 2.010e-02 -1.594 -1.394 -0.735 -0.686 -2.158
0.02 0.14251 8.80000 2.7513689995 2.5907390118    2.750  2.585  3.6364  1.790    7  0.000  0.375     6.10     4.34     3.20     2.36     1.92  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.204e-03 7.949e-03 -1.000 2.010e-02 -1.693 -1.476 -0.805 -0.756 -2.248
0.02 0.14251 8.80000 2.7518548965 2.5907490253    2.750  2.625  3.6331  1.736    7  0.000  0.375     6.77     4.78     3.51     2.59     2.11  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.204e-03 7.949e-03 -1.000 2.010e-02 -1.793 -1.559 -0.878 -0.828 -2.339
0.02 0.14251 8.80000 2.7522878647 2.5907578468    2.751  2.665  3.6297  1.683    7  0.000  0.375     7.52     5.27     3.85     2.84     2.32  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.204e-03 7.949e-03 -1.000 2.010e-02 -1.893 -1.642 -0.950 -0.900 -2.429
0.02 0.14251 8.80000 2.7526767254 2.5907657146    2.751  2.705  3.6263  1.629    7  0.000  0.375     8.36     5.80     4.22     3.12     2.55  4    -1e-30      0.00 6.621e-01 3.178e-01 2.236e-03 3.204e-03 7.949e-03 -1.000 2.010e-02 -1.993 -1.722 -1.019 -0.969 -2.517
0.02 0.14251 8.80000 2.7530272007 2.5907728672    2.752  2.745  3.6230  1.577    7  0.000  0.375     9.27     6.38     4.63     3.43     2.80  4    -1e-30      0.00 6.621e-01 3.178e-01 2.235e-03 3.205e-03 7.949e-03 -1.000 2.010e-02 -2.093 -1.803 -1.089 -1.039 -2.605
0.02 0.14251 8.80000 2.7533469200 2.5907795429    2.752  2.785  3.6197  1.524    7  0.000  0.375    10.29     7.02     5.07     3.76     3.07  4    -1e-30      0.00 6.621e-01 3.178e-01 2.233e-03 3.207e-03 7.949e-03 -1.000 2.010e-02 -2.191 -1.882 -1.159 -1.109 -2.692
0.02 0.14251 8.80000 2.7536404133 2.5907855034    2.752  2.824  3.6163  1.471    7  0.000  0.374    11.41     7.72     5.55     4.12     3.37  4    -1e-30      0.00 6.621e-01 3.178e-01 2.231e-03 3.210e-03 7.949e-03 -1.000 2.010e-02 -2.289 -1.959 -1.222 -1.171 -2.778
0.02 0.14251 8.80000 2.7539107800 2.5907909870    2.752  2.863  3.6129  1.419    7  0.000  0.374    12.65     8.49     6.08     4.52     3.69  4    -1e-30      0.00 6.621e-01 3.178e-01 2.228e-03 3.213e-03 7.949e-03 -1.000 2.010e-02 -2.387 -2.035 -1.282 -1.232 -2.864
0.02 0.14251 8.80000 2.7541592121 2.5907959938    2.753  2.901  3.6097  1.367    7  0.000  0.373    14.00     9.32     6.65     4.95     4.04  4    -1e-30      0.00 6.620e-01 3.178e-01 2.226e-03 3.216e-03 7.948e-03 -1.000 2.010e-02 -2.483 -2.110 -1.342 -1.291 -2.949
0.02 0.14251 8.80000 2.7543878555 2.5908005238    2.753  2.939  3.6064  1.316    7  0.000  0.373    15.49    10.22     7.26     5.41     4.42  4    -1e-30      0.00 6.620e-01 3.178e-01 2.224e-03 3.219e-03 7.948e-03 -1.000 2.011e-02 -2.578 -2.181 -1.396 -1.345 -3.031
0.02 0.14251 8.80000 2.7545993328 2.5908048153    2.753  2.977  3.6030  1.265    7  0.000  0.373    17.11    11.20     7.92     5.91     4.84  4    -1e-30      0.00 6.620e-01 3.179e-01 2.222e-03 3.221e-03 7.948e-03 -1.000 2.012e-02 -2.671 -2.251 -1.449 -1.397 -3.111
0.02 0.14251 8.80000 2.7547960281 2.5908088684    2.753  3.013  3.5998  1.216    7  0.000  0.372    18.87    12.26     8.63     6.45     5.28  4    -1e-30      0.00 6.620e-01 3.179e-01 2.220e-03 3.223e-03 7.948e-03 -1.000 2.013e-02 -2.763 -2.319 -1.500 -1.449 -3.190
0.02 0.14251 8.80000 2.7549796104 2.5908126831    2.753  3.049  3.5966  1.167    7  0.000  0.372    20.77    13.39     9.39     7.03     5.75  4    -1e-30      0.00 6.620e-01 3.179e-01 2.218e-03 3.225e-03 7.948e-03 -1.000 2.014e-02 -2.854 -2.383 -1.544 -1.493 -3.265
0.02 0.14251 8.80000 2.7551517487 2.5908162594    2.754  3.085  3.5934  1.119    7  0.000  0.372    22.82    14.60    10.20     7.64     6.26  4    -1e-30      0.00 6.620e-01 3.179e-01 2.216e-03 3.227e-03 7.948e-03 -1.000 2.013e-02 -2.941 -2.444 -1.586 -1.534 -3.338
0.02 0.14251 8.80000 2.7553143501 2.5908195972    2.754  3.119  3.5902  1.072    7  0.000  0.372    25.02    15.88    11.06     8.29     6.79  4    -1e-30      0.00 6.620e-01 3.179e-01 2.215e-03 3.229e-03 7.947e-03 -1.000 2.013e-02 -3.026 -2.503 -1.626 -1.574 -3.408
0.02 0.14251 8.80000 2.7554690838 2.5908226967    2.754  3.151  3.5872  1.028    7  0.000  0.371    27.33    17.22    11.95     8.97     7.35  4    -1e-30      0.00 6.620e-01 3.179e-01 2.214e-03 3.230e-03 7.947e-03 -1.000 2.013e-02 -3.108 -2.556 -1.656 -1.605 -3.474
0.02 0.14251 8.80000 2.7556185722 2.5908255577    2.754  3.182  3.5843  0.985    7  0.000  0.371    29.74    18.62    12.87     9.67     7.92  4    -1e-30      0.00 6.620e-01 3.179e-01 2.213e-03 3.231e-03 7.947e-03 -1.000 2.018e-02 -3.186 -2.606 -1.684 -1.632 -3.536
0.02 0.14251 8.80000 2.7557654381 2.5908286572    2.754  3.212  3.5814  0.943    7  0.000  0.371    32.25    20.05    13.81    10.40     8.52  4    -1e-30      0.00 6.619e-01 3.179e-01 2.213e-03 3.232e-03 7.947e-03 -1.000 2.019e-02 -3.261 -2.653 -1.709 -1.657 -3.595
0.02 0.14251 8.80000 2.7559134960 2.5908317566    2.754  3.241  3.5786  0.903    7  0.000  0.371    34.92    21.57    14.81    11.16     9.14  4    -1e-30      0.00 6.619e-01 3.179e-01 2.212e-03 3.233e-03 7.946e-03 -1.000 2.019e-02 -3.334 -2.696 -1.726 -1.674 -3.650
0.02 0.14251 8.80000 2.7560639381 2.5908346176    2.755  3.270  3.5758  0.863    7  0.000  0.371    37.77    23.18    15.87    11.97     9.81  4    -1e-30      0.00 6.619e-01 3.179e-01 2.212e-03 3.233e-03 7.946e-03 -1.000 2.019e-02 -3.405 -2.734 -1.734 -1.682 -3.703
0.02 0.14251 8.80000 2.7563257217 2.5908401012    2.755  3.374  3.5654  0.718    7  0.000  0.371    50.25    30.14    20.38    15.43    12.65  4    -1e-30      0.00 6.619e-01 3.179e-01 2.212e-03 3.234e-03 7.946e-03 -1.000 2.019e-02 -3.664 -2.859 -1.734 -1.683 -3.883
0.02 0.14251 8.80000 2.7564029694 2.5908415318    2.755  3.420  3.5605  0.652    7  0.000  0.371    57.27    33.98    22.86    17.34    14.22  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -3.781 -2.907 -1.713 -1.662 -3.960
0.02 0.14251 8.80000 2.7564554214 2.5908427238    2.755  3.452  3.5571  0.606    7  0.000  0.371    62.68    36.92    24.74    18.79    15.42  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -3.861 -2.931 -1.677 -1.627 -4.005
0.02 0.14251 8.80000 2.7565157413 2.5908439159    2.755  3.488  3.5532  0.555    7  0.000  0.371    69.33    40.50    27.03    20.56    16.87  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -3.950 -2.955 -1.631 -1.581 -4.054
0.02 0.14251 8.80000 2.7565913200 2.5908453465    2.755  3.525  3.5491  0.501    7  0.000  0.371    77.03    44.62    29.65    22.58    18.53  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.043 -2.977 -1.574 -1.525 -4.102
0.02 0.14251 8.80000 2.7566452026 2.5908465385    2.755  3.547  3.5465  0.469    7  0.000  0.371    82.06    47.28    31.34    23.89    19.61  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.098 -2.982 -1.524 -1.475 -4.125
0.02 0.14251 8.80000 2.7567167282 2.5908479691    2.755  3.570  3.5438  0.435    7  0.000  0.371    87.68    50.25    33.21    25.34    20.80  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.155 -2.986 -1.466 -1.418 -4.147
0.02 0.14251 8.80000 2.7567479610 2.5908486843    2.755  3.642  3.5353  0.329    7  0.000  0.371   108.07    60.88    39.89    30.52    25.07  3    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.336 -2.984 -1.255 -1.208 -4.202
0.02 0.14251 8.80000 2.7567560673 2.5908486843    2.755  3.668  3.5322  0.290    7  0.633  0.371   116.66    65.31    42.66    32.68    26.84  2    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.401 -2.977 -1.167 -1.121 -4.217
0.02 0.14251 8.80000 2.7567648888 2.5908489227    2.755  3.688  3.5299  0.262    7  0.593  0.371   123.34    68.74    44.80    34.34    28.21  2    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.449 -2.971 -1.101 -1.056 -4.227
0.02 0.14251 8.80000 2.7567682266 2.5908491611    2.755  3.691  3.5294  0.256    7  0.592  0.371   124.76    69.47    45.25    34.69    28.50  2    -1e-30      0.00 6.619e-01 3.179e-01 2.211e-03 3.235e-03 7.946e-03 -1.000 2.019e-02 -4.459 -2.968 -1.084 -1.039 -4.227
0.02 0.14251 8.80000 2.7567696571 2.5908491611    2.743  3.718  3.5201  0.190    8  0.592  0.392   141.86    78.15    50.63    38.89    31.96  2 -5.03e-08      0.00 6.619e-01 3.179e-01 2.342e-03 3.236e-03 7.975e-03 -1.000 2.012e-02 -4.526 -2.777 -0.639 -0.598 -4.095
0.02 0.14251 8.80000 2.7568435669 2.5908505917    2.740  3.765  3.5168  0.131    8  0.594  0.392   159.55    87.06    56.13    43.18    35.50  2 -8.05e-08      0.00 6.619e-01 3.179e-01 2.342e-03 3.236e-03 7.975e-03 -1.000 2.012e-02 -4.641 -2.777 -0.530 -0.490 -4.117
